go_id,external_gene_name,namespace_1003
GO:0006974,NSMCE2,biological_process
GO:0005515,NSMCE2,molecular_function
GO:0007049,NSMCE2,biological_process
GO:0006310,NSMCE2,biological_process
GO:0016605,NSMCE2,cellular_component
GO:0000781,NSMCE2,cellular_component
GO:0090398,NSMCE2,biological_process
GO:0061665,NSMCE2,molecular_function
GO:0045842,NSMCE2,biological_process
GO:0034184,NSMCE2,biological_process
GO:0000722,NSMCE2,biological_process
,RFC5,
GO:0003677,RFC5,molecular_function
GO:0005524,RFC5,molecular_function
GO:0006260,RFC5,biological_process
GO:0016887,RFC5,molecular_function
GO:0005634,RFC5,cellular_component
GO:0000166,RFC5,molecular_function
GO:0006281,RFC5,biological_process
GO:0005515,RFC5,molecular_function
GO:0032508,RFC5,biological_process
GO:0005654,RFC5,cellular_component
GO:0019899,RFC5,molecular_function
GO:0017116,RFC5,molecular_function
GO:1901796,RFC5,biological_process
GO:0019985,RFC5,biological_process
GO:0006283,RFC5,biological_process
GO:0006287,RFC5,biological_process
GO:0042276,RFC5,biological_process
GO:0006261,RFC5,biological_process
GO:0042769,RFC5,biological_process
GO:0006296,RFC5,biological_process
GO:0033683,RFC5,biological_process
GO:0032201,RFC5,biological_process
GO:0003689,RFC5,molecular_function
GO:1900264,RFC5,biological_process
GO:0031390,RFC5,cellular_component
GO:0006297,RFC5,biological_process
GO:0070987,RFC5,biological_process
GO:0005663,RFC5,cellular_component
,DDB2,
GO:0005634,DDB2,cellular_component
GO:0005515,DDB2,molecular_function
GO:0003684,DDB2,molecular_function
GO:0006281,DDB2,biological_process
GO:0080008,DDB2,cellular_component
GO:0005654,DDB2,cellular_component
GO:0030054,DDB2,cellular_component
GO:0016567,DDB2,biological_process
GO:0003677,DDB2,molecular_function
GO:0006974,DDB2,biological_process
GO:0004842,DDB2,molecular_function
GO:0051865,DDB2,biological_process
GO:0016579,DDB2,biological_process
GO:0043687,DDB2,biological_process
GO:0032991,DDB2,cellular_component
GO:0009411,DDB2,biological_process
GO:0044877,DDB2,molecular_function
GO:0000209,DDB2,biological_process
GO:0035518,DDB2,biological_process
GO:0006293,DDB2,biological_process
GO:0006295,DDB2,biological_process
GO:0006296,DDB2,biological_process
GO:0033683,DDB2,biological_process
GO:0070911,DDB2,biological_process
GO:0000715,DDB2,biological_process
GO:0000717,DDB2,biological_process
GO:0006294,DDB2,biological_process
GO:0006289,DDB2,biological_process
GO:0031465,DDB2,cellular_component
GO:0070914,DDB2,biological_process
GO:0006290,DDB2,biological_process
GO:0003677,MPG,molecular_function
GO:0003824,MPG,molecular_function
GO:0006284,MPG,biological_process
GO:0003905,MPG,molecular_function
GO:0016020,MPG,cellular_component
GO:0016021,MPG,cellular_component
GO:0005654,MPG,cellular_component
GO:0005829,MPG,cellular_component
GO:0016787,MPG,molecular_function
GO:0006281,MPG,biological_process
GO:0006974,MPG,biological_process
GO:0008725,MPG,molecular_function
GO:0043916,MPG,molecular_function
GO:0052821,MPG,molecular_function
GO:0052822,MPG,molecular_function
GO:0005634,MPG,cellular_component
GO:0005737,MPG,cellular_component
GO:0005739,MPG,cellular_component
GO:0005515,MPG,molecular_function
GO:0042645,MPG,cellular_component
GO:0003684,MPG,molecular_function
GO:0006287,MPG,biological_process
GO:0045007,MPG,biological_process
GO:0006307,MPG,biological_process
,MPG,
GO:0003678,CHD1L,molecular_function
GO:0006281,CHD1L,biological_process
GO:0006338,CHD1L,biological_process
GO:0032508,CHD1L,biological_process
,CHD1L,
GO:0016787,CHD1L,molecular_function
GO:0005524,CHD1L,molecular_function
GO:0070615,CHD1L,molecular_function
GO:0000166,CHD1L,molecular_function
GO:0004386,CHD1L,molecular_function
GO:0005654,CHD1L,cellular_component
GO:0005829,CHD1L,cellular_component
GO:0005886,CHD1L,cellular_component
GO:0005634,CHD1L,cellular_component
GO:0006974,CHD1L,biological_process
GO:0016887,CHD1L,molecular_function
GO:0005515,CHD1L,molecular_function
GO:0006293,CHD1L,biological_process
GO:0006295,CHD1L,biological_process
GO:0006296,CHD1L,biological_process
GO:0033683,CHD1L,biological_process
GO:0070911,CHD1L,biological_process
GO:0000717,CHD1L,biological_process
GO:0006294,CHD1L,biological_process
GO:0006281,SMC5,biological_process
GO:0000724,SMC5,biological_process
GO:0030915,SMC5,cellular_component
GO:0007062,SMC5,biological_process
GO:0005634,SMC5,cellular_component
GO:0016607,SMC5,cellular_component
GO:0000166,SMC5,molecular_function
GO:0005524,SMC5,molecular_function
GO:0051301,SMC5,biological_process
GO:0005694,SMC5,cellular_component
GO:0006974,SMC5,biological_process
GO:0030054,SMC5,cellular_component
GO:0005515,SMC5,molecular_function
GO:0016887,SMC5,molecular_function
GO:0007049,SMC5,biological_process
GO:0006310,SMC5,biological_process
GO:0016605,SMC5,cellular_component
GO:0000781,SMC5,cellular_component
GO:0005654,SMC5,cellular_component
GO:0035861,SMC5,cellular_component
GO:0090398,SMC5,biological_process
GO:0051984,SMC5,biological_process
GO:0035061,SMC5,cellular_component
GO:0034184,SMC5,biological_process
GO:0000722,SMC5,biological_process
GO:0007059,SMC5,biological_process
GO:0018393,SMC5,biological_process
GO:0019827,SMC5,biological_process
GO:0030261,SMC5,biological_process
GO:0044772,SMC5,biological_process
GO:0071459,SMC5,biological_process
GO:0000775,SMC5,cellular_component
GO:0000803,SMC5,cellular_component
GO:0005737,SMC5,cellular_component
,SMC5,
GO:0006471,PARP2,biological_process
GO:0003950,PARP2,molecular_function
GO:0005634,PARP2,cellular_component
GO:0016740,PARP2,molecular_function
GO:0005654,PARP2,cellular_component
GO:0005730,PARP2,cellular_component
GO:0003677,PARP2,molecular_function
GO:0016757,PARP2,molecular_function
GO:0005694,PARP2,cellular_component
GO:0006281,PARP2,biological_process
GO:0006974,PARP2,biological_process
GO:0005515,PARP2,molecular_function
GO:0006302,PARP2,biological_process
GO:0003682,PARP2,molecular_function
GO:0016570,PARP2,biological_process
GO:0090734,PARP2,cellular_component
GO:1990404,PARP2,molecular_function
GO:0070212,PARP2,biological_process
GO:0070213,PARP2,biological_process
GO:0140294,PARP2,molecular_function
GO:0018312,PARP2,biological_process
GO:0030592,PARP2,biological_process
GO:0031491,PARP2,molecular_function
GO:0006284,PARP2,biological_process
GO:0061051,PARP2,biological_process
GO:0097191,PARP2,biological_process
GO:1901215,PARP2,biological_process
,PARP2,
GO:0005515,CNOT6,molecular_function
GO:0004535,CNOT6,molecular_function
GO:0003723,CNOT6,molecular_function
GO:0005634,CNOT6,cellular_component
GO:0005737,CNOT6,cellular_component
GO:0016020,CNOT6,cellular_component
GO:0046872,CNOT6,molecular_function
GO:0016787,CNOT6,molecular_function
GO:0045893,CNOT6,biological_process
GO:0006417,CNOT6,biological_process
GO:0090305,CNOT6,biological_process
GO:0004518,CNOT6,molecular_function
GO:0004527,CNOT6,molecular_function
GO:0031047,CNOT6,biological_process
GO:0090503,CNOT6,biological_process
GO:0000289,CNOT6,biological_process
GO:0010606,CNOT6,biological_process
GO:0006977,CNOT6,biological_process
GO:0005829,CNOT6,cellular_component
GO:0030014,CNOT6,cellular_component
GO:0000175,CNOT6,molecular_function
GO:0008284,CNOT6,biological_process
GO:0030374,CNOT6,molecular_function
GO:0070966,CNOT6,biological_process
GO:0035195,CNOT6,biological_process
GO:0004532,CNOT6,molecular_function
GO:0043928,CNOT6,biological_process
,CNOT6,
GO:0010387,COPS8,biological_process
GO:0008180,COPS8,cellular_component
GO:0000338,COPS8,biological_process
GO:0005634,COPS8,cellular_component
GO:0005737,COPS8,cellular_component
GO:0005654,COPS8,cellular_component
GO:0005829,COPS8,cellular_component
GO:0005515,COPS8,molecular_function
GO:0048471,COPS8,cellular_component
GO:0070062,COPS8,cellular_component
GO:0008285,COPS8,biological_process
GO:0043687,COPS8,biological_process
GO:0007250,COPS8,biological_process
GO:0006468,COPS8,biological_process
GO:0006283,COPS8,biological_process
GO:0000715,COPS8,biological_process
,COPS8,
GO:0004842,HUWE1,molecular_function
GO:0016567,HUWE1,biological_process
GO:0005515,HUWE1,molecular_function
GO:0003723,HUWE1,molecular_function
GO:0005634,HUWE1,cellular_component
GO:0005737,HUWE1,cellular_component
GO:0016020,HUWE1,cellular_component
GO:0016740,HUWE1,molecular_function
GO:0005654,HUWE1,cellular_component
GO:0005829,HUWE1,cellular_component
GO:0003677,HUWE1,molecular_function
GO:0030154,HUWE1,biological_process
GO:0006281,HUWE1,biological_process
GO:0006974,HUWE1,biological_process
GO:0048511,HUWE1,biological_process
GO:0061630,HUWE1,molecular_function
GO:0032922,HUWE1,biological_process
GO:0005576,HUWE1,cellular_component
GO:0000139,HUWE1,cellular_component
GO:0000209,HUWE1,biological_process
GO:0006284,HUWE1,biological_process
GO:0061025,HUWE1,biological_process
GO:0070062,HUWE1,cellular_component
GO:0043161,HUWE1,biological_process
GO:0007030,HUWE1,biological_process
GO:0031398,HUWE1,biological_process
GO:0043312,HUWE1,biological_process
GO:0045732,HUWE1,biological_process
GO:0034774,HUWE1,cellular_component
GO:1904813,HUWE1,cellular_component
GO:1903955,HUWE1,biological_process
GO:0006513,HUWE1,biological_process
GO:0010637,HUWE1,biological_process
GO:0016574,HUWE1,biological_process
GO:0098779,HUWE1,biological_process
,HUWE1,
,RAD23A,
GO:0005634,RAD23A,cellular_component
GO:0006281,RAD23A,biological_process
GO:0006974,RAD23A,biological_process
GO:0003684,RAD23A,molecular_function
GO:0000502,RAD23A,cellular_component
GO:0006289,RAD23A,biological_process
GO:0043161,RAD23A,biological_process
GO:0005515,RAD23A,molecular_function
GO:0005737,RAD23A,cellular_component
GO:0043231,RAD23A,cellular_component
GO:0005654,RAD23A,cellular_component
GO:0005829,RAD23A,cellular_component
GO:0016032,RAD23A,biological_process
GO:0034451,RAD23A,cellular_component
GO:0031593,RAD23A,molecular_function
GO:0043130,RAD23A,molecular_function
GO:0016579,RAD23A,biological_process
GO:0032991,RAD23A,cellular_component
GO:0070628,RAD23A,molecular_function
GO:0045787,RAD23A,biological_process
GO:0032434,RAD23A,biological_process
GO:0045070,RAD23A,biological_process
GO:1990381,RAD23A,molecular_function
GO:0019900,RAD23A,molecular_function
GO:0031648,RAD23A,biological_process
GO:0003697,RAD23A,molecular_function
GO:0032436,RAD23A,biological_process
,COPS5,
GO:0005515,COPS5,molecular_function
GO:0008237,COPS5,molecular_function
GO:0070122,COPS5,molecular_function
GO:0004222,COPS5,molecular_function
GO:0008180,COPS5,cellular_component
GO:0005634,COPS5,cellular_component
GO:0005737,COPS5,cellular_component
GO:0046872,COPS5,molecular_function
GO:0043066,COPS5,biological_process
GO:0005654,COPS5,cellular_component
GO:0008233,COPS5,molecular_function
GO:0006508,COPS5,biological_process
GO:0016787,COPS5,molecular_function
GO:0005829,COPS5,cellular_component
GO:0031410,COPS5,cellular_component
GO:0030054,COPS5,cellular_component
GO:0045202,COPS5,cellular_component
GO:0048471,COPS5,cellular_component
GO:0019899,COPS5,molecular_function
GO:0035718,COPS5,molecular_function
GO:0051726,COPS5,biological_process
GO:0008021,COPS5,cellular_component
GO:0006413,COPS5,biological_process
GO:0045944,COPS5,biological_process
GO:0043687,COPS5,biological_process
GO:0000338,COPS5,biological_process
GO:0003713,COPS5,molecular_function
GO:0000785,COPS5,cellular_component
GO:0016579,COPS5,biological_process
GO:0006412,COPS5,biological_process
GO:0051091,COPS5,biological_process
GO:0006283,COPS5,biological_process
GO:0046328,COPS5,biological_process
GO:0004843,COPS5,molecular_function
GO:0003743,COPS5,molecular_function
GO:0000715,COPS5,biological_process
GO:1903894,COPS5,biological_process
GO:0019784,COPS5,molecular_function
GO:1990182,COPS5,biological_process
GO:0005852,COPS5,cellular_component
GO:0003677,RAD51C,molecular_function
GO:0005524,RAD51C,molecular_function
GO:0006281,RAD51C,biological_process
GO:0008094,RAD51C,molecular_function
GO:0005634,RAD51C,cellular_component
GO:0043231,RAD51C,cellular_component
GO:0000166,RAD51C,molecular_function
GO:0005654,RAD51C,cellular_component
GO:0005829,RAD51C,cellular_component
GO:0005739,RAD51C,cellular_component
GO:0030054,RAD51C,cellular_component
GO:0005737,RAD51C,cellular_component
GO:0006974,RAD51C,biological_process
GO:0005515,RAD51C,molecular_function
GO:0048471,RAD51C,cellular_component
GO:0006310,RAD51C,biological_process
GO:0007131,RAD51C,biological_process
GO:0048476,RAD51C,cellular_component
GO:0000400,RAD51C,molecular_function
GO:0010971,RAD51C,biological_process
GO:0000724,RAD51C,biological_process
GO:0007596,RAD51C,biological_process
GO:0005657,RAD51C,cellular_component
GO:0033063,RAD51C,cellular_component
GO:0008821,RAD51C,molecular_function
GO:0000707,RAD51C,biological_process
GO:0000722,RAD51C,biological_process
GO:0007062,RAD51C,biological_process
GO:0007066,RAD51C,biological_process
GO:0007141,RAD51C,biological_process
GO:0007283,RAD51C,biological_process
GO:0033065,RAD51C,cellular_component
,RAD51C,
GO:0006281,FANCI,biological_process
GO:0005634,FANCI,cellular_component
GO:0005737,FANCI,cellular_component
GO:0016020,FANCI,cellular_component
GO:0005654,FANCI,cellular_component
GO:0005829,FANCI,cellular_component
GO:0003677,FANCI,molecular_function
GO:0006974,FANCI,biological_process
GO:0005515,FANCI,molecular_function
GO:0007049,FANCI,biological_process
GO:0036297,FANCI,biological_process
GO:0070182,FANCI,molecular_function
GO:0031398,FANCI,biological_process
,FANCI,
GO:0003677,FEN1,molecular_function
GO:0003824,FEN1,molecular_function
GO:0016788,FEN1,molecular_function
GO:0004518,FEN1,molecular_function
GO:0005634,FEN1,cellular_component
GO:0016020,FEN1,cellular_component
GO:0046872,FEN1,molecular_function
GO:0005654,FEN1,cellular_component
GO:0005730,FEN1,cellular_component
GO:0016787,FEN1,molecular_function
GO:0005739,FEN1,cellular_component
GO:0006281,FEN1,biological_process
GO:0006974,FEN1,biological_process
GO:0090305,FEN1,biological_process
GO:0005515,FEN1,molecular_function
GO:0006260,FEN1,biological_process
GO:0004519,FEN1,molecular_function
GO:0090502,FEN1,biological_process
GO:0004527,FEN1,molecular_function
GO:0000287,FEN1,molecular_function
GO:0004523,FEN1,molecular_function
GO:0006284,FEN1,biological_process
GO:0000781,FEN1,cellular_component
GO:0032991,FEN1,cellular_component
GO:0017108,FEN1,molecular_function
GO:0003684,FEN1,molecular_function
GO:0006287,FEN1,biological_process
GO:0006302,FEN1,biological_process
GO:0045876,FEN1,biological_process
GO:0000724,FEN1,biological_process
GO:0008409,FEN1,molecular_function
GO:0030145,FEN1,molecular_function
GO:0032201,FEN1,biological_process
GO:0003690,FEN1,molecular_function
GO:0008309,FEN1,molecular_function
GO:0048256,FEN1,molecular_function
GO:0007613,FEN1,biological_process
GO:0009650,FEN1,biological_process
GO:0043137,FEN1,biological_process
GO:0005515,BARD1,molecular_function
GO:0005634,BARD1,cellular_component
GO:0005737,BARD1,cellular_component
GO:0016607,BARD1,cellular_component
GO:0046872,BARD1,molecular_function
GO:0016740,BARD1,molecular_function
GO:0043066,BARD1,biological_process
GO:0016567,BARD1,biological_process
GO:0006281,BARD1,biological_process
GO:0006974,BARD1,biological_process
GO:0042803,BARD1,molecular_function
GO:0004842,BARD1,molecular_function
GO:0085020,BARD1,biological_process
GO:0031436,BARD1,cellular_component
GO:0036464,BARD1,cellular_component
GO:0070531,BARD1,cellular_component
GO:0007050,BARD1,biological_process
GO:0005654,BARD1,cellular_component
GO:0016579,BARD1,biological_process
GO:0043065,BARD1,biological_process
GO:1901796,BARD1,biological_process
GO:0006302,BARD1,biological_process
GO:0046982,BARD1,molecular_function
GO:0006260,BARD1,biological_process
GO:0000151,BARD1,cellular_component
GO:0019900,BARD1,molecular_function
GO:0001894,BARD1,biological_process
GO:0042325,BARD1,biological_process
GO:0000729,BARD1,biological_process
GO:0006303,BARD1,biological_process
GO:0045732,BARD1,biological_process
GO:0003723,BARD1,molecular_function
GO:0046826,BARD1,biological_process
GO:0031441,BARD1,biological_process
,BARD1,
GO:0003677,POLR2J,molecular_function
GO:0003899,POLR2J,molecular_function
GO:0006351,POLR2J,biological_process
GO:0006366,POLR2J,biological_process
GO:0046983,POLR2J,molecular_function
GO:0005665,POLR2J,cellular_component
GO:0001055,POLR2J,
GO:0005634,POLR2J,cellular_component
GO:0005515,POLR2J,molecular_function
GO:0005654,POLR2J,cellular_component
GO:0060964,POLR2J,biological_process
GO:0006368,POLR2J,biological_process
GO:0006370,POLR2J,biological_process
GO:0050434,POLR2J,biological_process
GO:0006367,POLR2J,biological_process
GO:0042795,POLR2J,biological_process
GO:0000398,POLR2J,biological_process
GO:0006283,POLR2J,biological_process
GO:0008543,POLR2J,biological_process
GO:0016070,POLR2J,biological_process
GO:0048239,POLR2J,biological_process
GO:0030275,POLR2J,molecular_function
GO:0043666,TIPRL,biological_process
GO:0005737,TIPRL,cellular_component
GO:0005515,TIPRL,molecular_function
GO:0005829,TIPRL,cellular_component
GO:0000077,TIPRL,biological_process
GO:0031929,TIPRL,biological_process
GO:0032515,TIPRL,biological_process
,POLR2B,
GO:0003677,POLR2B,molecular_function
GO:0003899,POLR2B,molecular_function
GO:0006351,POLR2B,biological_process
GO:0032549,POLR2B,molecular_function
GO:0003723,POLR2B,molecular_function
GO:0005634,POLR2B,cellular_component
GO:0016020,POLR2B,cellular_component
GO:0046872,POLR2B,molecular_function
GO:0016740,POLR2B,molecular_function
GO:0005654,POLR2B,cellular_component
GO:0016779,POLR2B,molecular_function
GO:0005515,POLR2B,molecular_function
GO:0006366,POLR2B,biological_process
GO:0000781,POLR2B,cellular_component
GO:0060964,POLR2B,biological_process
GO:0006368,POLR2B,biological_process
GO:0006370,POLR2B,biological_process
GO:0050434,POLR2B,biological_process
GO:0006367,POLR2B,biological_process
GO:0042795,POLR2B,biological_process
GO:0000398,POLR2B,biological_process
GO:0006283,POLR2B,biological_process
GO:0008543,POLR2B,biological_process
GO:0016070,POLR2B,biological_process
GO:0048239,POLR2B,biological_process
GO:0005665,POLR2B,cellular_component
GO:0001055,POLR2B,
GO:0003682,POLR2B,molecular_function
GO:0005634,RAD51B,cellular_component
GO:0005524,RAD51B,molecular_function
GO:0003677,RAD51B,molecular_function
GO:0008094,RAD51B,molecular_function
GO:0006281,RAD51B,biological_process
GO:0000724,RAD51B,biological_process
GO:0033063,RAD51B,cellular_component
GO:0000166,RAD51B,molecular_function
GO:0006974,RAD51B,biological_process
GO:0005515,RAD51B,molecular_function
GO:0006310,RAD51B,biological_process
GO:0005654,RAD51B,cellular_component
GO:0003690,RAD51B,molecular_function
GO:0003697,RAD51B,molecular_function
GO:0000400,RAD51B,molecular_function
GO:0010971,RAD51B,biological_process
GO:0007596,RAD51B,biological_process
GO:0001701,RAD51B,biological_process
GO:0001832,RAD51B,biological_process
GO:0007131,RAD51B,biological_process
GO:0008284,RAD51B,biological_process
GO:0061053,RAD51B,biological_process
GO:0005657,RAD51B,cellular_component
GO:0016020,RAD51B,cellular_component
GO:0016021,RAD51B,cellular_component
,RAD51B,
GO:0005524,MLH1,molecular_function
GO:0030983,MLH1,molecular_function
GO:0006298,MLH1,biological_process
GO:0016887,MLH1,molecular_function
GO:0032300,MLH1,cellular_component
GO:0006974,MLH1,biological_process
GO:0005634,MLH1,cellular_component
,MLH1,
GO:0016020,MLH1,cellular_component
GO:0000166,MLH1,molecular_function
GO:0005654,MLH1,cellular_component
GO:0005694,MLH1,cellular_component
GO:0006281,MLH1,biological_process
GO:0005515,MLH1,molecular_function
GO:0007049,MLH1,biological_process
GO:0003682,MLH1,molecular_function
GO:0019899,MLH1,molecular_function
GO:0003697,MLH1,molecular_function
GO:0032407,MLH1,molecular_function
GO:0032137,MLH1,molecular_function
GO:0000289,MLH1,biological_process
GO:0000712,MLH1,biological_process
GO:0002204,MLH1,biological_process
GO:0006303,MLH1,biological_process
GO:0007060,MLH1,biological_process
GO:0007129,MLH1,biological_process
GO:0007131,MLH1,biological_process
GO:0007140,MLH1,biological_process
GO:0007283,MLH1,biological_process
GO:0008630,MLH1,biological_process
GO:0009617,MLH1,biological_process
GO:0016321,MLH1,biological_process
GO:0016446,MLH1,biological_process
GO:0016447,MLH1,biological_process
GO:0043060,MLH1,biological_process
GO:0045132,MLH1,biological_process
GO:0045141,MLH1,biological_process
GO:0045143,MLH1,biological_process
GO:0045190,MLH1,biological_process
GO:0045950,MLH1,biological_process
GO:0048298,MLH1,biological_process
GO:0048304,MLH1,biological_process
GO:0048477,MLH1,biological_process
GO:0051257,MLH1,biological_process
GO:0051321,MLH1,biological_process
GO:0000793,MLH1,cellular_component
GO:0000794,MLH1,cellular_component
GO:0000795,MLH1,cellular_component
GO:0001673,MLH1,cellular_component
GO:0005712,MLH1,cellular_component
GO:0005715,MLH1,cellular_component
GO:0032389,MLH1,cellular_component
GO:0005524,VCP,molecular_function
GO:0016787,VCP,molecular_function
GO:0016887,VCP,molecular_function
,VCP,
GO:0003723,VCP,molecular_function
GO:0005634,VCP,cellular_component
GO:0005737,VCP,cellular_component
GO:0000166,VCP,molecular_function
GO:0005783,VCP,cellular_component
GO:0005789,VCP,cellular_component
GO:0005654,VCP,cellular_component
GO:0005829,VCP,cellular_component
GO:0043231,VCP,cellular_component
GO:0016567,VCP,biological_process
GO:0006281,VCP,biological_process
GO:0006974,VCP,biological_process
GO:0005515,VCP,molecular_function
GO:0006914,VCP,biological_process
GO:0006302,VCP,biological_process
GO:0008289,VCP,molecular_function
GO:0043161,VCP,biological_process
GO:0010494,VCP,cellular_component
GO:0005576,VCP,cellular_component
GO:0042802,VCP,molecular_function
GO:0030433,VCP,biological_process
GO:0030970,VCP,biological_process
GO:0070062,VCP,cellular_component
GO:0016579,VCP,biological_process
GO:0055085,VCP,biological_process
GO:0097352,VCP,biological_process
GO:0032991,VCP,cellular_component
GO:0035861,VCP,cellular_component
GO:0006919,VCP,biological_process
GO:0006457,VCP,biological_process
GO:0043312,VCP,biological_process
GO:0042981,VCP,biological_process
GO:0019904,VCP,molecular_function
GO:0031334,VCP,biological_process
GO:0034774,VCP,cellular_component
GO:1904813,VCP,cellular_component
GO:0048471,VCP,cellular_component
GO:0035578,VCP,cellular_component
GO:0032436,VCP,biological_process
GO:0019903,VCP,molecular_function
GO:0045732,VCP,biological_process
GO:0031625,VCP,molecular_function
GO:0034605,VCP,biological_process
GO:0045184,VCP,biological_process
GO:1904288,VCP,molecular_function
GO:0035617,VCP,biological_process
GO:1990381,VCP,molecular_function
GO:0036503,VCP,biological_process
GO:0032510,VCP,biological_process
GO:0090263,VCP,biological_process
GO:0036297,VCP,biological_process
GO:0030968,VCP,biological_process
GO:0000502,VCP,cellular_component
GO:0070987,VCP,biological_process
GO:0019985,VCP,biological_process
GO:0010498,VCP,biological_process
GO:0019079,VCP,biological_process
GO:0031593,VCP,molecular_function
GO:0061857,VCP,biological_process
GO:0035800,VCP,molecular_function
GO:0036435,VCP,molecular_function
GO:0042288,VCP,molecular_function
GO:0043531,VCP,molecular_function
GO:0044389,VCP,molecular_function
GO:0044877,VCP,molecular_function
GO:0006511,VCP,biological_process
GO:0006734,VCP,biological_process
GO:0006888,VCP,biological_process
GO:0010918,VCP,biological_process
GO:0016236,VCP,biological_process
GO:0045879,VCP,biological_process
GO:0046034,VCP,biological_process
GO:0050807,VCP,biological_process
GO:0051228,VCP,biological_process
GO:0070842,VCP,biological_process
GO:0071712,VCP,biological_process
GO:0072389,VCP,biological_process
GO:0106300,VCP,biological_process
GO:1903006,VCP,biological_process
GO:1903007,VCP,biological_process
GO:1903715,VCP,biological_process
GO:1903843,VCP,biological_process
GO:1903862,VCP,biological_process
GO:1905634,VCP,biological_process
GO:2000060,VCP,biological_process
GO:2000158,VCP,biological_process
GO:2001171,VCP,biological_process
GO:0005811,VCP,cellular_component
GO:0034098,VCP,cellular_component
GO:0036513,VCP,cellular_component
GO:0045202,VCP,cellular_component
GO:0098978,VCP,cellular_component
GO:1904949,VCP,cellular_component
GO:1990730,VCP,cellular_component
GO:0003677,POLB,molecular_function
GO:0034061,POLB,molecular_function
GO:0071897,POLB,biological_process
GO:0016779,POLB,molecular_function
GO:0006281,POLB,biological_process
GO:0003887,POLB,molecular_function
,POLB,
GO:0005634,POLB,cellular_component
GO:0005737,POLB,cellular_component
GO:0046872,POLB,molecular_function
GO:0016740,POLB,molecular_function
GO:0016829,POLB,molecular_function
GO:0006974,POLB,biological_process
GO:0005515,POLB,molecular_function
GO:0006260,POLB,biological_process
GO:0006284,POLB,biological_process
GO:0005654,POLB,cellular_component
GO:0016579,POLB,biological_process
GO:0032991,POLB,cellular_component
GO:0019899,POLB,molecular_function
GO:0006287,POLB,biological_process
GO:0006261,POLB,biological_process
GO:0006303,POLB,biological_process
GO:0003684,POLB,molecular_function
GO:0008017,POLB,molecular_function
GO:0001701,POLB,biological_process
GO:0006286,POLB,biological_process
GO:0006288,POLB,biological_process
GO:0006290,POLB,biological_process
GO:0006915,POLB,biological_process
GO:0006954,POLB,biological_process
GO:0007435,POLB,biological_process
GO:0007568,POLB,biological_process
GO:0008630,POLB,biological_process
GO:0010332,POLB,biological_process
GO:0016445,POLB,biological_process
GO:0016446,POLB,biological_process
GO:0045471,POLB,biological_process
GO:0048535,POLB,biological_process
GO:0048536,POLB,biological_process
GO:0048872,POLB,biological_process
GO:0051402,POLB,biological_process
GO:0055093,POLB,biological_process
GO:0071707,POLB,biological_process
GO:0005874,POLB,cellular_component
GO:0005876,POLB,cellular_component
GO:0005634,CCNA2,cellular_component
GO:0005737,CCNA2,cellular_component
GO:0005654,CCNA2,cellular_component
GO:0005829,CCNA2,cellular_component
GO:0051301,CCNA2,biological_process
GO:0005515,CCNA2,molecular_function
GO:0007049,CCNA2,biological_process
GO:0016032,CCNA2,biological_process
GO:0019901,CCNA2,molecular_function
GO:0016579,CCNA2,biological_process
GO:0019904,CCNA2,molecular_function
GO:0000086,CCNA2,biological_process
GO:0006275,CCNA2,biological_process
GO:0016538,CCNA2,molecular_function
GO:0000079,CCNA2,biological_process
GO:0044772,CCNA2,biological_process
GO:0000307,CCNA2,cellular_component
GO:0007265,CCNA2,biological_process
GO:0016572,CCNA2,biological_process
GO:0031100,CCNA2,biological_process
GO:0032355,CCNA2,biological_process
GO:0033762,CCNA2,biological_process
GO:0036120,CCNA2,biological_process
GO:0044320,CCNA2,biological_process
GO:0044843,CCNA2,biological_process
GO:0045893,CCNA2,biological_process
GO:0048146,CCNA2,biological_process
GO:0071314,CCNA2,biological_process
GO:0071373,CCNA2,biological_process
GO:0071392,CCNA2,biological_process
GO:0071407,CCNA2,biological_process
GO:0071456,CCNA2,biological_process
GO:0071732,CCNA2,biological_process
GO:0090102,CCNA2,biological_process
GO:1990314,CCNA2,biological_process
GO:0001939,CCNA2,cellular_component
GO:0001940,CCNA2,cellular_component
GO:0097124,CCNA2,cellular_component
,IGHMBP2,
GO:0003677,IGHMBP2,molecular_function
GO:0005524,IGHMBP2,molecular_function
GO:0003676,IGHMBP2,molecular_function
GO:0004386,IGHMBP2,molecular_function
GO:0008270,IGHMBP2,molecular_function
GO:0003723,IGHMBP2,molecular_function
GO:0005634,IGHMBP2,cellular_component
GO:0005737,IGHMBP2,cellular_component
GO:0016020,IGHMBP2,cellular_component
GO:0006412,IGHMBP2,biological_process
GO:0046872,IGHMBP2,molecular_function
GO:0000166,IGHMBP2,molecular_function
GO:0005654,IGHMBP2,cellular_component
GO:0016787,IGHMBP2,molecular_function
GO:0016604,IGHMBP2,cellular_component
GO:0042995,IGHMBP2,cellular_component
GO:0003724,IGHMBP2,molecular_function
GO:0032508,IGHMBP2,biological_process
GO:0016887,IGHMBP2,molecular_function
GO:0030424,IGHMBP2,cellular_component
GO:0000049,IGHMBP2,molecular_function
GO:0003678,IGHMBP2,molecular_function
GO:0005515,IGHMBP2,molecular_function
GO:0030426,IGHMBP2,cellular_component
GO:0043022,IGHMBP2,molecular_function
